N_event,t_trig,tP1,tP2,tP3
1818424,649788.375,332,4095,4095
1818452,649796.887,18,4095,4095
1818461,649799.031,4095,1849,4095
1818468,649802.998,4095,16,17
1818530,649821.941,1,4095,4095
1818635,649857.668,4095,267,4095
1818640,649858.676,4095,140,140
1818646,649861.028,1249,4095,4095
1818650,649861.636,4095,4095,2199
1818699,649878.691,4095,306,306
1818711,649881.874,508,4095,4095
1818832,649927.537,829,4095,4095
1818873,649942.703,4095,24,4095
1819025,649998.285,4095,61,61
1819032,650000.189,4095,124,124
1819271,650080.089,4095,25,4095
1819342,650102.36,4095,268,268
1819406,650120.999,1667,4095,4095
1819504,650150.869,4095,4095,514
1819543,650162.868,163,4095,4095
1819556,650167.604,4095,587,4095
1819565,650170.884,4095,98,4095
1819575,650173.652,4095,4095,350
1819748,650234.337,4095,274,4095
1819847,650268.368,9,4095,4095
1819972,650309.646,4095,212,4095
1820001,650321.294,4095,348,351
1820029,650329.677,4095,660,4095
1820057,650341.164,4095,395,4095
1820064,650345.164,308,4095,4095
1820084,650355.02,246,4095,4095
1820410,650471.526,4095,855,855
1820508,650507.748,4095,2605,2605
1820557,650523.555,63,4095,4095
1820589,650535.378,4095,2227,4095
1820687,650568.881,396,4095,4095
1820703,650573.602,4095,1077,1080
1820817,650611.055,4095,39,40
1820880,650629.166,4095,1382,4095
1820998,650666.253,4095,321,4095
1821071,650697.131,4095,353,353
1821086,650702.875,4095,484,484
1821134,650721.642,125,4095,4095
1821172,650734.49,4095,4095,43
1821243,650759.161,4095,530,532
1821290,650777.544,4095,2426,4095
1821318,650786.215,4095,691,691
1821325,650788.055,4095,36,4095
1821550,650858.596,4095,277,276
1821598,650879.203,4095,294,4095
1821698,650922.593,4095,1509,1508
1821728,650931.296,285,4095,4095
1821783,650946.448,533,4095,4095
1821800,650953.52,1023,4095,4095
1821860,650973.679,265,4095,4095
1821907,650987.197,4095,125,4095
1821954,651006.221,4095,542,542
1822019,651026.605,4095,225,225
1822085,651053.867,4095,25,26
1822161,651083.434,483,4095,4095
1822182,651089.881,4095,4095,3118
1822362,651147.351,4095,4095,157
1822376,651151.655,28,4095,4095
1822457,651181.22,2449,4095,4095
1822496,651198.548,4095,371,4095
1822554,651223.426,53,4095,4095
1822557,651224.387,4,4095,4095
1822665,651263.522,4095,238,238
1822689,651271.952,781,4095,4095
1822864,651332.126,217,4095,4095
1822877,651336.99,2750,4095,4095
1823004,651385.515,277,4095,4095
1823022,651391.595,4095,116,4095
1823049,651399.931,676,4095,4095
1823099,651417.771,4095,9,4095
1823181,651448.649,1246,4095,4095
1823205,651455.241,415,4095,4095
1823369,651513.702,4095,1319,1319
1823396,651523.622,43,4095,4095
1823519,651573.011,4095,2304,4095
1823648,651620.369,255,4095,4095
1823681,651631.841,323,4095,4095
1823704,651637.616,4095,595,4095
1823891,651707.373,19,4095,4095
1823972,651733.356,4095,777,4095
1824024,651752.875,53,4095,4095
1824177,651818.153,4095,169,4095
1824198,651821.657,690,4095,4095
1824237,651832.839,4095,4095,465
1824326,651867.206,262,4095,4095
1824330,651867.99,137,4095,4095
1824353,651876.054,4095,3392,4095
1824508,651930.084,4095,18,18
1824605,651966.29,11,4095,4095
1824840,652048.334,4095,4095,438
1824862,652053.774,1738,4095,4095
1824863,652054.878,183,4095,4095
1824872,652058.11,4095,75,73
1824979,652096.733,4095,501,501
1825090,652133.196,43,4095,4095
1825210,652170.425,4095,3963,4095
1825346,652219.191,4095,252,4095
1825383,652229.303,131,4095,4095
1825391,652233.35,4095,326,4095
1825426,652242.758,271,4095,4095
1825496,652268.26,106,4095,4095
1825533,652278.101,0,4095,4095
1825541,652281.428,4095,67,4095
1825552,652285.444,4095,440,4095
1825657,652322.162,499,4095,4095
1825706,652341.282,4095,33,33
1825772,652364.081,4095,28,4095
1825806,652374.0,2221,4095,4095
1825813,652376.176,4095,1108,4095
1825845,652387.983,4095,61,4095
1826181,652503.706,4095,42,4095
1826199,652511.034,4095,334,4095
1826230,652523.482,3802,4095,4095
1826268,652534.762,4095,29,31
1826306,652547.305,4095,183,4095
1826458,652604.198,4095,1321,1320
1826503,652620.725,4095,4095,491
1826579,652647.492,4095,379,380
1826760,652714.226,1035,4095,4095
1826788,652724.69,981,4095,4095
1826903,652771.792,515,4095,4095
1827026,652820.989,4095,44,4095
1827096,652849.548,4095,77,4095
1827246,652907.065,31,4095,4095
1827269,652915.273,4095,1583,1582
1827291,652921.594,76,4095,4095
1827297,652923.849,1083,4095,4095
1827302,652924.889,4095,31,4095
1827327,652934.696,4095,2004,2004
1827367,652947.848,226,4095,4095
1827428,652974.695,4095,1020,4095
1827482,652993.527,45,4095,4095
1827529,653011.302,4095,3276,4095
1827543,653017.125,153,4095,4095
1827669,653061.747,4095,1932,1932
1827803,653113.681,4095,228,227
1827839,653125.201,4095,194,194
1827841,653126.513,2696,4095,4095
1827881,653140.72,61,4095,4095
1828281,653283.53,27,4095,4095
1828334,653303.769,4095,732,732
1828489,653356.264,81,4095,4095
1828535,653373.366,879,4095,4095
1828563,653384.854,120,4095,4095
1828583,653390.37,4095,842,842
1828710,653440.404,143,4095,4095
1828817,653480.882,4095,4095,93
1828843,653488.706,826,4095,4095
1828867,653497.122,525,4095,4095
1828873,653499.089,470,4095,4095
1828905,653508.914,4095,4095,170
1829157,653610.109,704,4095,4095
1829165,653613.053,4095,972,972
1829198,653622.99,4095,688,4095
1829333,653674.267,4095,4095,57
1829340,653677.579,316,4095,4095
1829391,653696.314,221,4095,4095
1829588,653771.447,300,4095,4095
1829605,653775.031,4095,38,4095
1829622,653779.751,318,4095,4095
1829634,653784.662,4095,4095,146
1829902,653879.971,4095,281,281
1829956,653901.505,4095,1090,1091
1830018,653921.344,4095,861,4095
1830218,653996.382,4095,778,4095
1830324,654037.085,4095,900,900
1830457,654086.09,4095,567,4095
1830529,654117.497,4095,477,477
1830543,654120.712,166,4095,4095
1830640,654151.768,4095,422,422
1830647,654154.055,4095,892,4095
1830687,654169.463,4095,15,4095
1830777,654202.214,472,4095,4095
1830931,654255.22,4095,986,985
1830951,654261.599,4013,4095,4095
1830995,654276.483,4095,461,462
1831043,654293.586,4095,991,992
1831127,654329.922,4095,2356,4095
1831211,654355.984,507,4095,4095
1831448,654437.549,4095,4095,1009
1831547,654475.675,4095,309,307
1831550,654476.603,4095,2883,4095
1831720,654530.761,4095,3828,4095
1831729,654534.76,70,4095,4095
1831731,654535.113,4095,1299,1299
1831744,654539.129,4095,250,4095
1831790,654557.795,172,4095,4095
1831806,654562.808,4095,888,889
1831964,654616.759,4095,1948,4095
1832016,654634.965,4095,1515,1515
1832074,654655.908,4095,1034,4095
1832286,654732.929,28,4095,4095
1832304,654741.472,50,4095,4095
1832517,654814.846,4095,680,681
1832710,654887.979,11,4095,4095
1832733,654896.251,4095,4095,1125
1832805,654921.274,65,4095,4095
1832816,654925.402,4095,13,14
1832896,654955.561,444,4095,4095
1832902,654957.017,4095,4095,547
1832948,654972.297,44,4095,4095
1833032,655005.703,346,4095,4095
1833396,655132.915,4095,84,84
1833441,655153.009,1463,4095,4095
1833578,655195.84,89,4095,4095
1833601,655203.632,187,4095,4095
1833903,655312.312,4095,139,140
1834063,655366.01,4095,675,4095
1834141,655395.496,181,4095,4095
1834358,655465.974,4095,695,695
1834377,655473.062,192,4095,4095
1834406,655483.249,225,4095,4095
1834446,655496.197,633,4095,4095
1834495,655514.004,4095,115,4095
1834528,655523.987,29,4095,4095
1834648,655563.442,321,4095,4095
1834651,655564.626,4095,23,23
1834892,655647.583,639,4095,4095
1834986,655678.206,422,4095,4095
1835066,655709.773,4095,4095,970
1835075,655715.325,4095,74,4095
1835237,655771.659,525,4095,4095
1835240,655772.41,736,4095,4095
1835392,655825.88,4095,84,84
1835448,655843.656,2011,4095,4095
1835500,655861.96,384,4095,4095
1835531,655872.151,76,4095,4095
1835608,655898.359,4095,367,365
1835720,655939.045,4095,115,115
1835772,655959.332,4095,474,474
1835845,655982.979,4095,201,4095
1835862,655988.627,4095,80,4095
1835889,656000.354,4095,1137,1138
1836142,656098.703,4095,17,4095
1836236,656135.934,1352,4095,4095
1836291,656151.625,2,4095,4095
1836335,656171.276,775,4095,4095
1836378,656186.747,4095,1040,4095
1836474,656219.722,4095,731,731
1836569,656249.754,370,4095,4095
1836743,656311.847,4095,294,294
1836921,656373.461,172,4095,4095
1836923,656373.765,4095,446,447
1836980,656394.325,4095,4095,173
1837004,656401.924,4095,1975,1977
1837087,656436.578,6,4095,4095
1837146,656461.026,224,4095,4095
1837157,656465.938,4095,4095,1382
1837266,656504.705,2444,4095,4095
1837275,656507.121,4095,1495,4095
1837312,656518.879,4095,1265,4095
1837313,656518.992,4095,261,261
1837315,656520.08,3430,4095,4095
1837356,656540.863,4095,4095,344
1837406,656560.447,4095,882,882
1837415,656563.839,4095,170,170
1837510,656603.197,4095,795,4095
1837601,656634.764,27,4095,4095
1837674,656660.47,117,4095,4095
1837724,656680.97,4095,1062,1063
1837766,656696.682,691,4095,4095
1837892,656743.56,4095,994,4095
1838043,656790.086,196,4095,4095
1838370,656917.41,595,4095,4095
1838396,656926.242,35,4095,4095
1838554,656986.015,4095,898,899
1838567,656990.799,4095,403,404
1838773,657065.133,4095,180,181
1839145,657198.249,745,4095,4095
1839219,657222.184,142,4095,4095
1839243,657228.504,4095,239,239
1839378,657274.806,4095,150,150
1839560,657345.491,156,4095,4095
1839654,657381.474,4095,183,184
1839678,657387.57,4095,876,877
1839707,657397.378,4095,668,4095
1839828,657441.616,4095,1275,1275
1839836,657444.688,4095,967,4095
1840017,657513.245,4095,566,4095
1840110,657544.46,28,4095,4095
1840151,657557.852,4095,12,4095
1840156,657558.46,194,4095,4095
1840403,657643.641,111,4095,4095
1840443,657659.576,18,4095,4095
1840447,657660.2,4095,1936,1936
1840455,657662.265,4095,440,443
1840522,657687.768,4095,150,4095
1840529,657690.807,3470,4095,4095
1840549,657699.383,4095,104,4095
1840579,657708.71,4095,1154,1156
1840583,657710.118,86,4095,4095
1840591,657712.599,4095,889,895
1840659,657734.582,4095,4095,96
1840748,657761.59,4095,2960,4095
1840773,657768.18,798,4095,4095
1840801,657776.836,50,4095,4095
1840839,657789.668,612,4095,4095
1840881,657806.196,480,4095,4095
1840923,657822.243,4095,191,192
1840927,657824.067,4095,12,4095
1841015,657854.754,4095,681,681
1841101,657883.233,4095,50,4095
1841172,657906.817,4095,79,79
1841340,657964.382,668,4095,4095
1841465,658009.26,4095,4095,21
1841466,658009.276,2425,4095,4095
1841474,658012.397,4095,1913,4095
1841644,658069.594,4095,934,932
1841727,658104.169,4095,986,4095
1841870,658155.432,463,4095,4095
1841908,658169.799,247,4095,4095
1841940,658179.463,519,4095,4095
1842010,658208.871,158,4095,4095
1842132,658257.588,4095,446,447
1842154,658263.412,4095,4095,229
1842212,658288.708,4095,4095,3803
1842429,658363.521,110,4095,4095
1842498,658387.616,4095,235,4095
1842569,658410.352,4095,48,4095
1842671,658444.398,4095,957,4095
1842749,658474.665,117,4095,4095
1842825,658498.672,4095,292,292
1842842,658505.449,129,4095,4095
1842888,658520.012,392,4095,4095
1842947,658545.308,4095,403,405
1843152,658611.177,403,4095,4095
1843338,658683.639,4095,4095,646
1843360,658690.695,4095,340,339
1843633,658790.803,1111,4095,4095
1843806,658851.488,984,4095,4095
1843811,658852.017,552,4095,4095
1843856,658868.16,63,4095,4095
1844001,658927.823,473,4095,4095
1844037,658941.79,75,4095,4095
1844082,658960.109,653,4095,4095
1844271,659033.947,4095,940,4095
1844274,659034.779,4095,2236,4095
1844540,659116.936,4095,146,146
1844598,659141.688,4095,869,872
1844710,659184.438,462,4095,4095
1844749,659201.718,4095,843,4095
1844798,659217.942,4095,613,4095
1844844,659229.413,4095,4095,2215
1844973,659273.508,150,4095,4095
1845019,659289.602,4095,38,38
1845136,659328.225,4095,132,4095
1845171,659342.193,4095,644,4095
1845185,659347.505,4095,222,222
1845208,659357.104,4095,397,397
1845307,659399.648,275,4095,4095
1845358,659411.167,4095,670,4095
1845460,659450.077,4095,860,861
1845649,659517.916,537,4095,4095
1845702,659533.883,681,4095,4095
1845761,659556.026,4095,414,414
1845827,659578.09,4095,782,4095
1845919,659611.769,4095,74,4095
1846133,659689.59,4095,237,4095
1846141,659691.894,301,4095,4095
1846330,659760.836,576,4095,4095
1846381,659779.443,4095,199,4095
1846389,659781.315,312,4095,4095
1846812,659936.014,4095,110,4095
1846902,659972.413,90,4095,4095
1846945,659986.62,2870,4095,4095
1847085,660037.563,72,4095,4095
1847150,660059.962,4095,282,282
1847239,660098.809,4095,1131,1129
1847265,660104.969,4095,1782,4095
1847290,660117.225,4095,861,862
1847333,660132.328,4095,510,514
1847393,660152.711,4095,66,4095
1847482,660179.575,254,4095,4095
1847517,660190.902,4095,2336,4095
1847555,660203.254,4095,249,250
1847563,660205.845,247,4095,4095
1847674,660243.397,4095,180,180
1847683,660246.741,4095,555,4095
1847767,660275.924,76,4095,4095
1847791,660283.907,948,4095,4095
1848028,660378.337,953,4095,4095
1848094,660401.952,1273,4095,4095
1848193,660441.742,364,4095,4095
1848422,660527.1,28,4095,4095
1848447,660537.531,4095,1185,1185
1848477,660548.059,4095,153,4095
1848489,660553.563,4095,120,120
1848514,660562.57,176,4095,4095
1848517,660563.819,4095,1218,1217
1848606,660596.106,556,4095,4095
1848620,660599.626,96,4095,4095
1848682,660619.129,811,4095,4095
1848721,660634.665,4095,55,55
1848740,660641.235,962,4095,4095
1848757,660644.968,101,4095,4095
1848778,660654.819,4095,1360,1359
1848856,660685.895,4095,1128,1129
1848864,660688.951,4095,307,305
1848873,660693.127,4095,977,978
1848960,660720.293,250,4095,4095
1849002,660738.869,689,4095,4095
1849035,660750.117,4095,1747,4095
1849060,660758.677,1305,4095,4095
1849174,660799.347,4095,415,416
1849263,660830.019,123,4095,4095
1849265,660830.226,205,4095,4095
1849375,660877.649,16,4095,4095
1849414,660893.339,4095,4095,1737
1849582,660951.422,4095,2452,2452
1849800,661029.452,4095,4095,17
1849834,661039.5,4095,4095,149
1850108,661150.872,4095,2114,4095
1850169,661172.648,4095,4095,71
1850324,661226.502,825,4095,4095
1850348,661235.814,316,4095,4095
1850364,661244.406,4095,238,240
1850399,661257.653,4095,319,4095
1850434,661270.469,4095,552,556
1850546,661310.932,4095,759,4095
1850567,661315.214,512,4095,4095
1850583,661324.723,4095,349,4095
1850603,661331.971,4095,121,121
1850618,661335.523,390,4095,4095
1850726,661377.33,36,4095,4095
1850936,661458.432,380,4095,4095
1850938,661460.735,4095,413,4095
1850942,661463.215,1550,4095,4095
1850946,661464.543,4095,640,640
1851071,661514.142,4095,192,197
1851164,661549.18,4095,115,4095
1851234,661573.179,4095,1511,1512
1851287,661595.211,4095,891,890
1851298,661601.147,1524,4095,4095
1851352,661621.642,4095,101,4095
1851370,661626.874,1381,4095,4095
1851471,661664.473,538,4095,4095
1851502,661671.546,4095,134,4095
1851546,661691.224,4095,465,464
1851638,661725.975,29,4095,4095
1851654,661731.352,779,4095,4095
1851784,661776.005,4095,4095,10
1851822,661788.405,4095,530,4095
1851826,661789.877,4095,591,592
1851963,661839.62,4095,472,4095
1852151,661912.289,4095,435,4095
1852225,661936.737,4095,405,405
1852268,661948.897,1521,4095,4095
1852473,662028.702,39,4095,4095
1852478,662029.694,159,4095,4095
1852577,662066.332,4095,319,320
1852603,662075.805,4095,51,51
1852729,662120.683,4095,606,4095
1852991,662207.977,773,4095,4095
1853106,662249.816,542,4095,4095
1853150,662266.231,4095,474,474
1853184,662273.511,6,4095,4095
1853288,662312.629,4095,55,56
1853600,662427.213,1889,4095,4095
1853786,662488.048,1673,4095,4095
1853851,662513.551,146,4095,4095
1853870,662518.736,4095,262,4095
1853873,662520.448,365,4095,4095
1854009,662572.654,4095,806,806
1854042,662584.126,4095,901,4095
1854195,662638.172,606,4095,4095
1854264,662664.187,4095,4095,408
1854299,662676.059,118,4095,4095
1854351,662699.434,4095,404,4095
1854353,662699.514,672,4095,4095
1854387,662712.154,28,4095,4095
1854402,662716.329,1914,4095,4095
1854431,662724.489,4095,256,256
1854454,662737.049,345,4095,4095
1854578,662785.911,4095,219,219
1854768,662852.134,4095,198,200
1854865,662885.398,4095,260,4095
1855151,662994.13,4095,830,829
1855166,662998.481,4095,281,280
1855206,663012.913,4095,535,536
1855367,663067.775,4095,1616,1615
1855376,663069.919,4095,293,295
1855414,663087.23,4095,94,4095
1855460,663101.423,13,4095,4095
1855637,663173.26,259,4095,4095
1855739,663210.715,4095,413,414
1855745,663211.659,82,4095,4095
1855886,663266.218,425,4095,4095
1855903,663273.129,4095,227,226
1856012,663308.232,4095,870,870
1856153,663364.103,45,4095,4095
1856251,663401.19,3977,4095,4095
1856297,663418.933,4095,1322,1322
1856461,663476.452,824,4095,4095
1856466,663478.404,561,4095,4095
1856559,663511.875,3915,4095,4095
1856576,663518.195,4095,78,79
1856692,663561.81,4095,55,55
1856725,663575.137,4095,782,784
1856772,663592.256,688,4095,4095
1856799,663603.151,4095,430,4095
1856801,663604.24,4095,1266,1267
1856825,663612.335,4095,160,162
1856830,663613.455,4095,10,4095
1857125,663716.029,4095,221,221
1857233,663755.74,4095,188,190
1857447,663829.689,4095,99,100
1857650,663904.183,4095,100,4095
1857704,663926.903,4095,4095,294
1857862,663988.453,479,4095,4095
1857947,664020.948,150,4095,4095
1858023,664047.555,4095,1077,1077
1858053,664059.251,12,4095,4095
1858094,664077.01,4095,453,4095
1858384,664182.959,4095,1207,1208
1858462,664213.982,4095,848,848
1858616,664267.804,511,4095,4095
1858626,664272.013,2018,4095,4095
1858984,664397.385,4095,382,4095
1859012,664408.921,1422,4095,4095
1859035,664415.481,4095,273,273
1859073,664428.984,44,4095,4095
1859159,664457.463,4095,27,4095
1859265,664498.582,4095,123,123
1859430,664556.981,4095,620,4095
1859442,664558.916,4095,90,4095
1859493,664577.652,4095,4095,76
1859599,664614.707,4095,694,694
1859650,664632.93,4095,20,4095
1859667,664638.034,4095,287,287
1859714,664654.482,4095,4095,1075
1859742,664663.026,4,4095,4095
1859771,664673.473,4095,166,4095
1859863,664718.16,418,4095,4095
1859884,664725.392,23,4095,4095
1859903,664732.591,4095,96,96
1859968,664757.262,4095,74,74
1860144,664822.829,4095,388,388
1860281,664871.547,4095,376,375
1860483,664941.738,4095,4095,1162
1860518,664955.001,4095,1307,1306
1860536,664960.281,4095,1742,1740
1860673,665012.744,1216,4095,4095
1860803,665057.745,4095,1079,4095
1861054,665143.107,4095,125,126
1861130,665178.403,11,4095,4095
1861185,665197.826,4095,57,4095
1861245,665221.649,4095,577,576
1861320,665251.264,4095,49,53
1861335,665256.497,4095,724,724
1861722,665386.861,2475,4095,4095
1861777,665408.284,4095,848,848
1861811,665417.772,4095,1102,1102
1861816,665420.028,4095,1526,1525
1861833,665427.915,4095,39,39
1861951,665467.146,21,4095,4095
1861973,665473.723,4095,1926,4095
1861995,665482.219,47,4095,4095
1862031,665492.778,4095,4095,487
1862080,665510.282,123,4095,4095
1862087,665514.138,4095,385,4095
1862133,665527.801,4095,4095,1804
1862156,665535.257,4095,115,4095
1862192,665552.169,4095,2362,4095
1862213,665558.104,4095,360,4095
1862279,665578.951,4095,13,13
1862344,665607.079,179,4095,4095
1862428,665637.126,4095,4095,688
1862519,665670.47,4095,4062,4095
1862554,665681.62,249,4095,4095
1862862,665788.226,4095,64,64
1862988,665834.561,4095,708,708
1863019,665846.081,4095,1191,1191
1863062,665863.295,465,4095,4095
1863221,665920.398,3509,4095,4095
1863230,665922.094,4095,373,4095
1863264,665934.334,18,4095,4095
1863345,665964.909,224,4095,4095
1863503,666027.531,4095,1263,1263
1863580,666053.691,4095,4095,191
1863627,666070.666,4095,917,4095
1863667,666084.522,198,4095,4095
1863799,666133.256,4095,677,678
1863831,666144.92,4095,92,92
1863872,666158.887,4095,28,28
1863879,666159.671,4095,260,4095
1863890,666163.96,23,4095,4095
1863957,666188.182,1800,4095,4095
1863966,666191.734,4095,201,201
1864066,666226.037,276,4095,4095
1864121,666248.453,4095,44,44
1864260,666294.82,1334,4095,4095
1864341,666322.643,4095,913,4095
1864400,666342.115,4095,866,4095
1864422,666349.715,4095,2087,2088
1864543,666397.201,4095,450,4095
1864734,666457.775,4095,210,4095
1864796,666487.262,4095,8,4095
1864829,666498.542,4095,63,64
1865048,666579.692,4095,94,94
1865231,666643.193,4095,1439,4095
1865299,666664.825,4095,510,510
1865352,666680.793,4095,125,4095
1865380,666690.488,159,4095,4095
1865436,666713.08,48,4095,4095
1865511,666742.632,4095,4095,2067
1866028,666917.251,4095,694,694
1866053,666926.402,4095,438,439
1866083,666937.746,4095,1253,1253
1866117,666953.49,1019,4095,4095
1866415,667065.839,156,4095,4095
1866547,667111.821,4095,149,149
1866620,667137.98,31,4095,4095
1866716,667171.868,935,4095,4095
1866758,667184.683,4095,164,165
1866765,667186.507,4095,332,333
1866773,667188.475,4095,88,4095
1866814,667204.474,4095,934,934
1866819,667204.907,4095,800,4095
1866861,667217.802,4095,274,275
1866880,667225.21,4095,15,4095
1866895,667232.298,4095,834,835
1867040,667285.128,325,4095,4095
1867125,667312.951,15,4095,4095
1867348,667394.518,4095,179,179
1867359,667396.326,4095,342,4095
1867590,667475.444,4095,867,4095
1867603,667479.107,274,4095,4095
1867620,667484.738,4095,165,164
1867690,667509.762,4095,749,4095
1867739,667529.234,4095,609,608
1867755,667536.834,62,4095,4095
1867865,667576.497,4095,1383,1382
1868018,667631.584,541,4095,4095
1868146,667677.838,1315,4095,4095
1868442,667794.395,269,4095,4095
1868473,667804.09,4095,174,174
1868487,667807.243,4095,1668,4095
1868501,667810.651,3573,4095,4095
1868556,667830.393,4095,85,85
1868575,667837.865,4095,46,47
1868665,667868.856,4095,121,122
1868808,667917.992,4095,536,4095
1868895,667946.454,439,4095,4095
1868915,667957.43,1429,4095,4095
1868959,667973.655,4095,134,4095
1869001,667989.589,4095,1063,1063
1869018,667995.573,331,4095,4095
1869076,668016.324,4095,304,305
1869275,668088.755,4095,89,89
1869674,668227.583,6,4095,4095
1869740,668248.03,2895,4095,4095
1869808,668275.854,142,4095,4095
1869811,668276.11,38,4095,4095
1869871,668301.821,4095,163,163
1869892,668310.812,4095,1019,1019
1870025,668354.236,4095,222,4095
1870047,668359.324,328,4095,4095
1870135,668391.739,4095,1733,4095
1870136,668391.771,20,4095,4095
1870235,668425.945,879,4095,4095
1870284,668445.577,4095,621,621
1870286,668447.481,4095,68,66
1870410,668489.32,101,4095,4095
1870438,668496.312,4095,337,4095
1870509,668519.251,741,4095,4095
1870663,668571.814,4095,311,312
1870864,668642.164,4095,925,926
1870977,668692.179,147,4095,4095
1871019,668706.098,4095,228,229
1871038,668715.698,94,4095,4095
1871191,668773.808,381,4095,4095
1871248,668793.136,4095,4095,86
1871349,668835.422,412,4095,4095
1871412,668859.246,369,4095,4095
1871456,668879.278,4095,778,4095
1871474,668885.709,4095,142,4095
1871478,668886.893,4095,70,4095
1871581,668925.708,106,4095,4095
1871824,669016.794,353,4095,4095
1871825,669018.058,4095,182,182
1871975,669070.169,3063,4095,4095
1872115,669124.215,17,4095,4095
1872120,669125.799,688,4095,4095
1872290,669197.685,4095,562,562
1872389,669233.828,4095,53,4095
1872423,669248.66,4095,200,201
1872493,669277.555,513,4095,4095
1872515,669288.979,743,4095,4095
1872707,669366.144,4095,707,708
1872742,669377.344,729,4095,4095
1872775,669388.896,4095,115,4095
1872882,669434.863,4095,1589,4095
1872971,669467.646,4095,662,4095
1873033,669488.27,1562,4095,4095
1873058,669500.237,133,4095,4095
1873069,669504.477,366,4095,4095
1873130,669528.237,4095,4095,355
1873159,669539.212,363,4095,4095
1873203,669557.179,4095,439,4095
1873324,669603.754,4095,329,4095
1873327,669604.539,4095,930,930
1873363,669620.602,4095,485,486
1873371,669621.818,4095,4095,11
1873450,669654.409,4095,1887,4095
1873454,669655.817,4095,2896,2898
1873465,669660.489,4095,313,312
1873526,669680.664,203,4095,4095
1873953,669829.62,4095,256,256
1874085,669878.275,4095,150,4095
1874237,669933.026,573,4095,4095
1874275,669946.434,13,4095,4095
1874447,670013.12,4095,268,4095
1874455,670015.392,363,4095,4095
1874554,670047.471,4095,551,549
1874669,670086.078,4095,204,4095
1874799,670137.772,4095,817,816
1874885,670164.62,1278,4095,4095
1874999,670197.131,4095,578,4095
1875073,670227.994,114,4095,4095
1875117,670242.842,304,4095,4095
1875276,670299.864,4095,435,4095
1875377,670329.768,562,4095,4095
1875404,670338.263,1166,4095,4095
1875442,670349.383,4095,669,4095
1875453,670354.486,1556,4095,4095
1875570,670395.622,4095,432,433
1875672,670436.405,1229,4095,4095
1875679,670437.621,4095,192,192
1875912,670510.643,777,4095,4095
1876006,670544.434,4095,113,113
1876054,670559.282,64,4095,4095
1876222,670624.879,177,4095,4095
1876242,670632.592,4095,689,4095
1876312,670658.655,4095,705,4095
1876380,670689.358,4095,476,476
1876452,670714.798,2391,4095,4095
1876481,670725.565,4095,312,312
1876603,670772.411,150,4095,4095
1876728,670820.155,4095,1104,4095
1876770,670833.834,4095,61,61
1876809,670849.545,960,4095,4095
1877279,671029.301,4095,529,4095
1877483,671102.179,667,4095,4095
1877501,671109.439,4095,4095,837
1877521,671115.874,504,4095,4095
1877702,671185.665,5,4095,4095
1877719,671192.737,636,4095,4095
1877846,671237.888,244,4095,4095
1877888,671253.775,604,4095,4095
1877904,671259.679,4095,4095,228
1877969,671283.086,4095,808,808
1878049,671311.806,54,4095,4095
1878061,671315.758,1927,4095,4095
1878249,671377.612,4095,331,4095
1878275,671387.307,4095,2672,4095
1878320,671405.532,4095,4095,320
1878354,671415.547,4095,759,759
1878375,671423.643,4095,759,4095
1878566,671489.209,4095,389,389
1878608,671502.345,4095,245,245
1878730,671541.16,4095,4095,361
1878732,671542.338,215,4095,4095
1878787,671562.183,4095,418,418
1878815,671571.639,4095,4095,117
1878839,671579.767,4095,1162,1163
1878943,671618.502,4095,252,252
1878956,671624.63,0,4095,4095
1878985,671633.461,4095,756,4095
1878991,671635.797,4095,366,4095
1879022,671647.637,2250,4095,4095
1879183,671703.219,4095,213,212
1879381,671780.001,4095,180,180
1879514,671827.105,934,4095,4095
1879540,671834.033,4095,241,239
1879578,671846.752,587,4095,4095
1879656,671864.288,461,4095,4095
1879742,671897.919,4095,9,4095
1879786,671914.398,4095,1061,1061
1879948,671971.677,4095,51,51
1880296,672087.769,4095,912,913
1880312,672091.626,4095,119,115
1880430,672136.377,4095,27,4095
1880502,672163.543,4095,73,73
1880631,672211.622,4095,4095,288
1880668,672226.23,4095,34,4095
1880697,672237.59,4095,72,73
1880757,672260.95,56,4095,4095
1880799,672271.205,4095,546,4095
1880850,672291.876,4095,907,4095
1881000,672350.195,4095,257,262
1881026,672359.123,7,4095,4095
1881098,672383.027,4095,848,848
1881100,672383.09,4095,788,789
1881155,672406.434,4095,46,46
1881163,672408.689,365,4095,4095
1881285,672453.472,88,4095,4095
1881414,672507.423,4095,14,4095
1881465,672525.15,28,4095,4095
1881627,672586.109,4095,58,4095
1881881,672688.554,4095,2449,4095
1881916,672702.602,106,4095,4095
1882135,672779.464,4095,4095,308
1882153,672786.232,4095,2230,4095
1882275,672827.207,34,4095,4095
1882454,672889.381,1675,4095,4095
1882510,672905.813,4095,1312,4095
1882518,672909.22,11,4095,4095
1882530,672912.548,138,4095,4095
1882613,672936.851,4095,803,4095
1882671,672956.979,4095,226,227
1882673,672957.155,428,4095,4095
1882924,673047.025,479,4095,4095
1883051,673091.92,159,4095,4095
1883086,673101.888,645,4095,4095
1883152,673129.199,4095,506,507
1883166,673132.8,348,4095,4095
1883250,673166.846,130,4095,4095
1883413,673226.14,4095,97,97
1883508,673261.836,344,4095,4095
1883557,673279.643,4095,982,4095
