N_event,t_trig,tP3
289045,102924.454,812
289484,103075.649,72
289516,103089.392,153
289789,103192.077,119
289940,103242.844,352
290004,103262.251,302
291065,103643.839,69
291104,103657.374,266
291141,103671.087,667
291302,103726.988,733
291510,103810.33,19
291561,103824.826,112
292388,104108.226,2718
292509,104152.112,1866
294012,104665.308,1203
294194,104727.855,25
294230,104741.038,24
294309,104771.582,600
294490,104834.171,782
294547,104855.339,442
294645,104896.842,335
294845,104965.624,219
294855,104969.16,134
295121,105072.596,1240
295449,105190.177,813
295554,105224.416,611
295701,105268.799,28
295843,105316.686,58
295928,105340.029,257
295949,105346.989,88
296486,105549.207,24
296734,105631.749,309
296768,105647.843,185
296905,105697.058,791
296932,105705.522,594
296952,105717.874,460
297632,105949.771,422
297762,106004.378,70
298233,106183.796,121
298332,106217.252,17
298357,106224.259,88
298485,106266.866,278
298557,106288.689,115
298674,106328.528,142
298981,106431.614,330
299157,106490.331,178
299260,106525.739,592
299335,106557.274,3330
299538,106637.511,51
299581,106651.207,2309
299694,106688.806,230
299721,106698.277,718
299790,106727.285,1211
300278,106916.875,439
300332,106934.047,559
300486,106994.253,23
301348,107288.517,476
301510,107348.787,85
301519,107353.524,2041
301769,107448.865,424
301921,107505.839,700
302144,107585.629,1255
302148,107587.277,823
302565,107734.153,399
302653,107763.699,68
302776,107807.143,305
302964,107879.381,349
303016,107898.548,600
303944,108227.627,1786
304033,108265.242,187
304123,108295.465,625
304166,108310.873,722
304370,108378.615,749
304460,108415.765,746
304612,108462.324,62
304623,108470.133,230
305421,108752.509,144
305769,108879.945,1263
305804,108891.417,165
306090,108996.998,1565
306271,109062.276,391
306284,109066.628,619
306677,109207.409,875
306830,109259.055,44
306900,109279.663,897
307113,109352.06,1434
307230,109396.539,221
307407,109463.065,507
307438,109472.697,1894
307454,109477.417,342
307624,109541.896,111
307783,109593.846,123
307813,109600.933,344
307837,109606.885,418
308119,109726.755,175
308258,109770.193,2456
308277,109776.529,291
308727,109938.189,329
308816,109967.084,1677
309159,110095.16,111
309180,110100.857,197
309441,110189.75,1023
309539,110221.189,55
310269,110477.646,174
310742,110644.922,679
310863,110688.585,81
311117,110794.278,999
311181,110815.701,231
311723,111021.552,372
311951,111100.398,1842
312116,111165.34,127
312165,111183.068,1320
312205,111192.876,298
312538,111319.177,190
312600,111341.922,259
312753,111396.566,353
313036,111506.131,51
313700,111734.845,16
313810,111780.925,706
313869,111802.139,151
314231,111931.752,310
314530,112049.013,358
314778,112143.762,733
314901,112191.697,73
315216,112304.174,38
315295,112335.325,1683
315477,112395.292,706
315604,112432.235,442
315806,112502.041,315
316003,112571.624,182
316366,112701.38,28
316849,112883.167,1180
316948,112922.814,233
316971,112929.887,402
317125,112983.037,91
317194,113008.14,142
317344,113070.523,250
317489,113124.313,475
318303,113419.362,500
318617,113535.63,1313
318953,113660.892,441
319038,113685.227,2070
319174,113739.593,73
319422,113831.976,234
319535,113872.182,718
319602,113896.197,475
319812,113974.611,239
319972,114036.705,2022
319973,114036.737,820
320141,114096.225,283
320193,114119.68,123
320482,114215.006,992
320618,114258.3,256
320825,114339.802,174
320987,114395.289,132
321444,114561.413,194
321497,114578.356,518
321559,114600.147,374
321762,114666.274,369
322376,114892.7,75
322483,114937.275,152
322878,115083.239,521
322889,115085.639,970
322948,115109.014,620
322981,115120.998,148
323346,115248.451,53
323375,115261.699,726
323389,115265.938,158
323813,115428.798,17
323892,115456.173,174
323928,115473.677,69
323933,115474.974,32
324034,115515.564,564
324322,115614.058,873
324483,115671.88,101
324688,115736.519,1072
324842,115790.837,65
325081,115873.219,184
325119,115887.891,783
325237,115936.21,452
325703,116099.437,206
325717,116104.509,146
325886,116162.684,83
326221,116279.577,1437
326346,116328.472,51
326405,116346.263,94
326492,116370.246,2418
326571,116403.254,52
326578,116406.102,98
326650,116431.253,1850
326657,116434.021,3851
326740,116459.253,982
326840,116494.339,366
327013,116554.274,1600
327333,116666.448,798
327541,116734.909,205
327548,116735.806,100
328174,116955.48,292
328181,116957.016,36
328245,116977.655,283
328306,117006.006,63
328511,117080.724,21
328606,117114.581,400
328608,117116.021,199
328774,117169.539,24
329348,117371.677,729
329505,117423.58,1065
329536,117435.132,277
329928,117578.184,113
330439,117763.94,11
330488,117779.955,1271
330920,117933.6,140
331052,117981.278,636
331242,118055.613,27
331244,118056.78,480
331465,118135.659,890
331820,118258.919,172
331881,118286.295,72
332440,118498.753,299
332706,118587.631,2349
332765,118607.247,1156
333193,118762.412,79
333235,118778.427,32
333377,118828.282,745
333851,118995.077,272
333915,119014.533,707
334175,119099.268,1424
334789,119308.142,127
335007,119383.884,347
335059,119397.772,437
335191,119437.131,913
335306,119474.586,3861
335375,119507.401,733
336235,119803.954,433
336639,119943.278,998
336985,120055.42,500
337370,120195.128,925
337670,120289.638,467
337739,120323.157,203
337999,120412.211,1967
338085,120444.194,378
338235,120492.737,180
338350,120531.839,427
338609,120626.525,268
338667,120650.957,434
338941,120743.787,115
338968,120755.114,426
339376,120891.639,2277
339581,120962.213,1035
339673,120989.862,343
339732,121009.236,705
339867,121065.251,146
339877,121066.85,1041
340214,121178.208,691
340451,121257.519,1471
341169,121529.121,761
341238,121553.583,219
341291,121571.486,382
341855,121766.161,172
341865,121767.889,1039
342003,121813.662,188
343222,122241.649,116
343272,122257.617,95
343538,122347.483,197
344183,122576.893,1985
344715,122762.193,2050
344804,122801.246,94
345134,122926.967,321
345201,122950.181,497
345396,123022.817,364
345442,123041.455,109
345559,123088.461,152
346037,123273.186,372
346157,123319.551,111
346326,123373.339,1596
346668,123487.381,851
346726,123506.132,90
346747,123513.796,497
347243,123696.009,76
347733,123872.271,189
347770,123887.918,151
347777,123890.59,1143
347816,123903.597,511
347901,123932.54,1819
348099,124004.456,611
348136,124018.486,1786
348902,124284.504,17
349543,124514.811,315
349677,124568.808,495
350091,124723.584,43
350178,124754.847,78
350565,124893.415,222
350618,124910.998,251
350660,124922.965,76
351215,125120.972,1306
351362,125175.912,855
351472,125210.103,557
351769,125327.601,736
352092,125444.57,231
352136,125458.106,253
352578,125599.955,210
352660,125623.985,1827
352672,125628.001,2771
352958,125731.627,728
352969,125735.467,377
353050,125764.714,258
353650,125976.911,1449
354058,126127.16,140
354087,126136.088,436
354151,126157.063,1125
354154,126157.99,77
354394,126246.819,45
354557,126302.991,583
354615,126319.263,90
354719,126357.869,584
355174,126522.453,248
355201,126530.436,297
355669,126708.236,243
355742,126737.291,491
355865,126780.088,112
356023,126837.622,2551
356172,126891.62,1243
356191,126899.732,212
356605,127045.948,334
357122,127237.091,112
357192,127261.731,22
357227,127272.866,1680
357268,127285.89,2785
357428,127339.807,1816
357581,127391.133,3903
358080,127576.549,365
358294,127653.457,42
358867,127864.823,36
358912,127882.422,334
360508,128446.895,1082
360657,128501.325,1050
360735,128527.659,139
360990,128611.911,121
361600,128843.406,218
361800,128919.338,966
362190,129054.341,1902
362327,129109.09,2426
362471,129158.321,238
362477,129160.576,193
362606,129204.287,493
362660,129224.83,336
363405,129488.084,591
363747,129611.134,822
363947,129693.707,315
364157,129774.247,435
364403,129865.557,38
364443,129879.651,396
364592,129933.89,881
364611,129939.25,57
364634,129948.033,415
364723,129976.032,207
364848,130027.198,374
365455,130241.126,1817
366215,130527.099,919
366320,130564.297,584
366574,130655.878,206
366842,130744.851,2243
367378,130930.411,269
367440,130945.003,1173
367571,130986.585,44
367609,130997.944,841
367807,131067.398,1400
368563,131325.18,55
368767,131390.746,1014
368891,131430.937,453
368894,131431.241,603
369247,131563.603,590
369327,131592.643,22
369543,131672.223,290
369839,131773.964,38
369927,131807.435,1294
370249,131921.447,878
370352,131962.086,392
370925,132177.726,915
371038,132222.428,146
371141,132256.379,172
371476,132364.135,248
371659,132430.965,530
371776,132469.923,446
371800,132479.347,556
371882,132510.37,933
372268,132637.085,1106
372451,132702.587,33
372750,132797.08,1255
373494,133067.807,916
373598,133107.165,20
373757,133168.027,694
374057,133276.807,178
374099,133294.423,287
374155,133314.278,226
374234,133340.982,642
374260,133350.853,156
374270,133353.492,592
374554,133465.74,1381
374603,133480.624,975
374873,133577.086,604
375054,133641.723,112
375107,133660.763,714
375350,133746.071,44
375359,133748.664,362
375373,133754.391,120
375910,133952.32,1225
376005,133981.52,146
376013,133984.175,730
376217,134058.557,611
376434,134146.33,860
377202,134407.858,2790
377249,134421.777,105
377834,134637.961,590
378332,134812.117,296
378360,134820.34,11
378771,134968.783,333
378794,134976.927,314
378867,135001.374,852
379246,135126.538,190
379567,135241.847,793
379851,135330.932,1971
379860,135335.699,115
379952,135367.714,893
380250,135475.183,1201
380572,135587.997,186
380795,135666.554,39
380843,135684.408,490
381438,135894.786,405
381505,135920.833,1008
381712,135995.951,345
381799,136026.558,359
381921,136077.005,16
381923,136077.661,258
382325,136231.511,380
382523,136297.734,675
382625,136329.925,130
382744,136375.539,1033
383486,136633.835,249
383661,136686.313,68
383876,136760.616,128
383941,136778.422,652
383984,136793.286,33
384198,136870.627,1583
384472,136971.852,99
384556,136998.656,1694
384958,137150.236,108
385002,137165.915,74
385025,137176.954,595
385556,137380.692,131
385710,137439.395,48
385712,137440.675,428
385873,137503.505,236
385965,137535.424,112
386226,137624.125,376
386360,137677.835,418
386798,137826.711,696
386976,137895.142,86
386987,137898.87,462
387033,137916.453,203
387233,137988.402,233
387255,137996.451,1616
387355,138024.769,351
387527,138085.28,136
387633,138122.191,524
387810,138183.469,793
387853,138194.556,115
388111,138298.218,2923
388312,138363.223,11
388508,138425.637,11
388872,138556.146,85
388878,138558.386,50
388930,138576.162,963
389213,138685.326,62
389218,138687.71,82
389234,138693.326,27
389351,138733.021,123
389760,138885.496,322
390004,138969.078,764
390018,138972.897,1826
390334,139090.195,1349
390443,139131.393,1024
390839,139259.822,1073
391198,139399.081,180
391635,139557.605,1472
391713,139584.612,428
391846,139632.611,239
392423,139835.341,445
393039,140058.854,197
393127,140092.054,2401
393131,140094.55,493
393477,140209.07,40
394222,140491.275,48
394331,140535.354,55
394930,140752.98,48
394984,140774.899,300
394996,140777.714,333
395066,140804.514,27
395417,140921.902,801
395611,140995.933,1018
395639,141005.452,2065
395752,141041.98,32
395780,141051.387,459
396998,141482.752,236
397079,141508.479,916
397326,141596.796,1020
397574,141687.418,1107
397708,141741.464,278
398129,141893.811,1368
398289,141949.587,354
398345,141967.474,1454
398954,142179.869,903
399096,142233.547,634
399242,142282.041,744
399270,142293.465,677
399486,142366.664,36
399739,142466.293,2036
399992,142555.458,57
400175,142623.52,312
400253,142651.311,109
400419,142712.334,137
400431,142717.23,2182
400496,142743.245,146
400634,142795.9,14
400639,142797.499,88
400702,142818.186,18
400738,142829.276,571
400753,142834.09,1962
400828,142862.506,2699
400873,142879.178,28
400969,142917.544,1156
401025,142941.512,544
401297,143039.109,960
401339,143053.124,1040
401654,143159.186,361
401926,143261.727,11
401935,143264.031,43
402166,143348.141,107
402541,143487.145,561
402750,143562.311,91
402934,143629.957,248
402940,143631.797,168
402998,143653.108,1000
403031,143668.308,853
403623,143872.846,1514
403724,143906.654,57
403774,143925.102,1386
404149,144054.506,45
404220,144074.665,378
404280,144096.329,911
404380,144127.464,579
404388,144130.792,550
404593,144206.07,625
404608,144211.398,355
404660,144229.093,557
404767,144266.596,257
404792,144274.484,773
404975,144348.098,82
405162,144418.928,3991
405877,144685.177,349
405973,144717.512,725
406141,144777.975,248
406255,144814.15,87
407084,145109.791,517
407122,145125.309,905
407525,145270.362,916
407571,145283.124,605
407986,145424.278,973
408056,145446.23,1151
408254,145515.732,1118
408596,145637.648,1113
408814,145721.07,1129
409880,146110.1,1746
409974,146145.603,595
410067,146176.594,2186
410187,146219.554,62
410192,146222.561,49
410321,146266.512,706
410363,146283.936,252
410422,146303.823,78
410490,146327.903,16
411346,146614.519,105
411675,146738.483,1886
411694,146744.628,60
412039,146867.232,984
412147,146905.552,124
412170,146911.824,3816
412346,146973.15,2946
413425,147345.892,1267
413805,147477.361,27
414037,147560.991,269
414124,147590.414,17
414353,147677.484,737
415222,147984.34,1698
415464,148061.538,149
415770,148167.792,1414
416456,148423.513,1034
416882,148573.173,223
417100,148647.235,1358
417591,148823.391,154
418054,148986.042,35
418215,149042.937,28
418288,149064.073,750
418383,149111.528,333
418972,149308.514,55
419193,149380.72,85
419220,149389.76,1386
419233,149395.584,722
419240,149397.457,302
420451,149830.517,251
420639,149895.219,950
420641,149895.796,1720
420701,149919.955,441
420788,149948.947,668
421185,150082.767,365
421322,150132.861,485
421345,150142.174,718
421662,150259.243,82
421948,150350.232,1753
422118,150402.839,1231
422285,150462.71,407
422319,150469.504,1068
422320,150469.621,62
422735,150627.473,231
423044,150735.391,863
423077,150747.854,20
423161,150778.638,581
423295,150832.205,1993
423330,150844.699,471
423353,150851.931,263
423519,150912.954,106
423989,151074.822,136
424115,151120.037,737
424286,151182.292,93
424604,151283.937,649
424971,151422.605,850
425423,151590.249,473
425714,151691.111,40
426145,151843.012,839
426214,151863.986,805
426286,151889.649,368
426310,151899.73,2336
426463,151949.312,17
426879,152096.204,371
427094,152170.603,377
427790,152419.941,239
427878,152447.46,219
427945,152471.571,473
428151,152535.746,293
428257,152574.402,405
428270,152578.081,312
428483,152647.679,277
428817,152764.172,1628
429021,152841.914,1297
429514,153013.622,405
429552,153025.446,2997
429600,153042.389,52
429966,153171.522,1089
430249,153277.824,141
430954,153542.041,566
430991,153555.369,759
431033,153565.145,100
431101,153586.808,447
431459,153715.54,374
431559,153746.9,525
431585,153756.228,257
431792,153828.29,156
431988,153897.425,292
432047,153914.624,148
432288,153999.262,326
432413,154049.277,241
432594,154106.459,237
433048,154272.562,301
433147,154303.807,926
433572,154453.621,532
433917,154587.917,387
433960,154602.668,564
434055,154636.81,133
434056,154637.258,236
434079,154648.505,51
434193,154689.99,206
434245,154708.117,2893
434345,154740.498,424
434758,154891.162,700
434765,154894.314,313
434798,154906.297,3372
435153,155043.199,1367
435234,155065.742,245
435263,155077.901,17
435607,155213.733,871
435929,155318.495,545
435950,155326.494,1800
436333,155463.958,1653
436845,155657.866,112
436927,155691.975,756
437265,155809.456,71
437413,155859.214,56
437655,155940.249,276
437808,155994.006,1792
438231,156146.749,105
438237,156149.885,22
438405,156203.482,1585
438411,156205.434,360
438463,156230.067,376
438464,156230.376,28
438504,156246.343,674
439128,156464.299,124
439684,156648.496,309
439690,156652.112,72
439754,156672.623,238
439762,156675.306,34
440009,156767.465,1100
440025,156772.666,51
440030,156774.378,703
440886,157089.336,181
441060,157154.757,1243
441240,157216.401,538
441988,157501.73,580
442001,157505.266,547
442138,157554.08,643
442184,157568.367,420
442375,157628.732,384
442626,157724.214,352
442788,157781.907,767
442795,157785.059,3543
442838,157800.546,246
443093,157895.086,284
443715,158116.387,864
443752,158127.601,36
443803,158146.417,477
443894,158180.543,225
444046,158234.092,759
444119,158260.795,421
444295,158328.183,297
444341,158347.542,216
444343,158348.311,1520
444746,158495.871,2593
444747,158496.287,240
444808,158519.79,187
445347,158714.373,1509
445531,158778.706,627
445578,158799.52,3926
445773,158872.22,359
445892,158907.691,63
445966,158936.762,17
446148,158997.175,257
446206,159020.886,53
446261,159038.853,1561
446524,159135.536,82
447234,159394.9,420
447560,159515.023,65
447831,159599.514,1354
447889,159619.146,82
448088,159687.062,200
448173,159719.093,184
448412,159792.834,258
448423,159796.082,64
448641,159870.575,592
448660,159875.886,40
448680,159881.869,360
448862,159943.627,218
449220,160075.812,1201
449472,160163.169,1605
449651,160230.51,334
449681,160241.517,896
449819,160284.359,519
449880,160304.811,54
450317,160465.667,1022
450710,160591.598,322
450866,160647.051,511
450908,160664.875,101
451058,160726.328,423
451085,160736.903,413
451564,160909.937,12
451594,160922.095,397
451711,160962.622,2902
452351,161182.453,77
452519,161244.354,194
452540,161249.681,79
453323,161523.526,11
453345,161530.774,432
453723,161660.128,54
453793,161688.895,724
454016,161770.252,450
